outcome baseline A B
0.644262271859077 1 -0.362304647463344 0.312346624371137
-0.0519596694471386 1 0.568138403431566 0.0208013459127137
-1.58839172037537 1 0.00601091603311389 0.228445108065654
0.83645046749159 1 -0.561377876483822 -1.26295988013863
-0.515462494038974 1 1.19582426184751 0.804606986591147
0.688042604396458 1 -1.07780471579035 0.912175151633377
0.412857098484466 1 -0.00750926692912781 0.315592817651699
-0.486187278581364 1 -0.913964633235632 -2.16475931592672
-0.0970831760042818 1 -0.110387140402268 0.0508591879681491
1.00947097824171 1 0.448836537063679 0.302005802949416
-0.0604877520798707 1 -0.0120125341280564 -0.841683328652325
-0.905620402025264 1 -1.28706202245111 1.66908470239861
1.2603514830166 1 0.216679952611525 0.746483988588227
-1.1868037675067 1 -1.24427992107122 1.41242619343619
-1.10272051984706 1 -1.89699782200686 1.69940303283939
0.235340090129405 1 0.550394467009082 1.35957504081684
1.71689948584891 1 0.419715754186495 -0.411804321636234
-1.83924400150251 1 -1.23502033417654 -0.410180959435444
-1.58007284100473 1 -0.116472425869372 -1.06811843000582
0.388598013192404 1 0.44812671915539 -1.88549847658343
1.22840390765325 1 0.0474178062785423 -0.6115168568723
-0.32150174362711 1 -0.459201151391052 0.227830467092189
0.813695596468154 1 -0.189502944490776 0.592657967176297
-0.242937337263934 1 0.478810370256533 -1.11484015561958
-1.34384575631439 1 0.32717640399584 -1.87389162571143
0.414615379672661 1 -0.782926754782971 -0.808966802416494
-0.773743489374414 1 -2.71954839934779 2.34630151945011
-0.970861934409765 1 -1.57204808102828 -0.508016036015329
-0.151638049911717 1 0.231287835182076 -0.687629819887311
0.509908784686591 1 0.900567510940207 -0.726592392677599
0.0259870194301463 1 0.149556283156858 -0.719218967383053
1.14551607446887 1 0.877604204836064 1.55108336666425
-0.633825989811252 1 -1.11295307758745 -0.996742773521258
-1.79388583727584 1 -1.12645729719726 -0.593129865378751
1.02515663073265 1 0.573651762882669 0.760480554418187
-2.34921896528001 1 -0.618493404352749 0.0583281833516465
-0.596991571471992 1 -1.06462755991814 0.616166880875888
-0.861599117121949 1 -0.0418732900406286 0.303311209355497
2.36551608375003 1 1.08678979829563 -0.582157080426059
-2.10075947701713 1 -0.876018946033277 -0.119311905022089
-0.747258456429964 1 -1.18889342407381 0.327312442994097
0.61092956294953 1 -1.10112124866076 0.589009282059198
0.517692915106541 1 1.10236532433411 -1.07107681740188
0.965406932451619 1 0.585951751135349 -0.501819584354574
-0.189265464953344 1 -0.227224799803169 1.4669893664749
1.02148240481141 1 0.48534763939361 0.733048483662399
0.809443657797561 1 2.02687440255944 0.273126382395836
0.621007314248531 1 -0.202011343501296 0.391422873277212
-0.0737386821164002 1 -1.13032609810315 1.01400859792216
1.30257364521843 1 -0.164837602166015 0.967630283928354
1.83455408075913 1 1.54295359876253 0.236801022370034
0.0880111887535101 1 -0.412551727902198 1.54455467420237
1.35387526395029 1 -0.545323853966565 2.33913880330721
0.120427339593541 1 0.280225027908153 0.0280971176769251
-0.648513372279101 1 0.495848194493586 -0.980962850478057
-1.04520642815958 1 0.31665066543397 0.646698495651898
-1.74172224447855 1 -2.40331691721874 0.240901372293391
-0.978896007599838 1 0.277682792592641 -1.60349209453788
-1.1974809622055 1 -1.28092078104222 -0.61244991095516
-0.312281633680141 1 -1.15084606324344 0.138271601603639
-1.49051270356479 1 -1.09249495775155 -0.58455020876491
-1.47281672056174 1 -0.4879295421068 -0.862292690230423
1.28263079029435 1 1.37845481595808 0.0503789133578471
-1.11909725679902 1 1.85469769633688 -1.06919851190926
-1.50267255897647 1 -0.378931501149063 -0.931982866548509
-0.0374447530743623 1 -0.232364734280175 0.103219411149477
-0.672768277195471 1 -0.947059872768924 -0.795619536246105
-1.16355258442004 1 -0.899483112913046 0.661187264626994
0.120199064790053 1 0.310163360724129 -1.02091328819442
1.01778338000391 1 -0.716569072998365 0.451331815736212
-1.41059193138063 1 -0.496003211244889 -0.248541755522283
-0.224743834339985 1 -0.404888144456952 -0.848744979890268
-0.0635184876732454 1 -0.636672956778214 0.286917451464099
1.53676204964973 1 0.582935062209083 -1.94744357087961
-1.17202415927239 1 -0.854040219337996 -1.52861484723334
0.394348446768722 1 -1.30140779069675 -1.21341694320648
1.00666925022549 1 0.82460740356742 1.37437826093829
0.446130813451337 1 1.80086946404285 -0.357327265820588
-0.420973497156616 1 -0.54286665756172 0.0219473879061547
-1.92193288606238 1 0.775364454154711 -1.2683889357233
-1.09127584685791 1 -0.231250022378468 -1.21582925758714
0.745577424497839 1 -1.13227379236455 1.63550365228107
0.97892263014772 1 -0.43752787842131 0.244428325023375
0.634523300907619 1 0.0724872400285173 -0.143880494078476
1.00742164368379 1 0.535411642047113 -0.82037014645172
0.221620036241406 1 0.093808059997618 0.714984915969512
0.293365645605352 1 -0.409720694456161 -0.66108147705739
-0.0285569534014561 1 0.0450913821962758 0.763753772669619
-1.02347363789425 1 -1.25545143575236 0.363584422559444
-0.799973507300059 1 0.170145110548462 0.100693298854034
1.06208450343915 1 1.6275949492563 1.03023602781054
0.734072162736241 1 0.390148581879235 -0.856037961779061
0.710266201357867 1 0.090402413143792 -0.369164289091078
-1.4166994169836 1 -0.609419165118627 -0.870678807955206
0.0585406459193947 1 -0.159419975949573 -0.2150983212517
1.83730069057737 1 1.91190487343182 -1.61547733774069
1.77450930907645 1 0.441979036185306 1.12982262187521
0.61600034269852 1 0.934868721559981 -0.285156704461897
0.391700421301053 1 0.667980791943803 0.682001740470977
0.0549385176621991 1 1.56163026983455 -1.32529878366196
0.449726183758441 1 1.55148157937846 0.700504595471239
0.670664512383798 1 -0.515028513491987 -1.75541678915245
-3.13487105200956 1 -1.72172423783203 0.667614396500892
-0.00361995489476596 1 0.415477394630446 -0.410908099376016
0.308339770017091 1 0.803264875563506 0.106727191614371
-0.302915206737738 1 0.986126136669599 0.590805726898284
0.493038144512477 1 -0.28950198801822 -0.222398867030405
-1.9036265254593 1 -1.0733437823516 -1.23386439853438
-0.408641262929901 1 -0.490888291154495 0.0960421807927839
0.139187224339511 1 1.05334145262081 0.423720808500435
1.26713920385848 1 0.0528152111344823 -0.27160765987665
0.286999872699142 1 0.535038451314618 0.129265284299428
0.771296545878385 1 2.29354345390548 -1.24775610003998
0.43669061820292 1 0.904524781383532 -1.32694591095191
-0.815547399906419 1 -0.777400822770309 2.17223692033254
-1.17186230211912 1 -0.903085320950138 -0.171217138742164
1.46498084125768 1 1.1887069993651 0.795436078614006
-0.43994854308467 1 -0.743068567039993 -0.946360299091801
0.160969835579578 1 0.176590554551519 -1.02931724678221
-0.535307384929556 1 -1.16223537674967 1.38376820893725
0.347249900819852 1 1.32226334682937 0.148797229403125
0.756799505828957 1 0.196001183601047 -1.03056734162909
0.378708506324393 1 0.754657564924014 -1.26419451470208
-0.581641059818426 1 0.671029122447749 0.721368629198686
2.14582372650066 1 0.842512689306483 -0.645361908482591
-0.611328957924147 1 -0.262739826291342 1.41826151051823
0.427941698188188 1 1.16630361450618 -0.73149509350744
0.848924633637112 1 0.908704972424109 -0.427089683888011
-0.459859013261787 1 -0.843017107332132 -2.16489830616521
0.0362075930613049 1 1.27528016313025 1.70122285972603
-0.0301427947039963 1 -0.450027748085287 0.641466711426011
0.528512296588824 1 1.00460349559949 0.940676477847327
-0.217979324559394 1 -2.29437747280378 1.36886897591621
-1.09577512602613 1 -1.11565797810877 -1.90805360040321
-1.7398866571567 1 -0.233701112155275 -0.145066848158313
-1.73751731878373 1 -1.14140256401011 1.50967528183978
0.817021121861229 1 -0.324400556146783 0.118226621040851
0.0259633367290333 1 -2.09204312768162 -0.628446252454707
0.499409633010188 1 0.440689398477924 -1.88952960457304
-0.506986271748518 1 2.28738673184307 -0.186934040988276
0.224842005682889 1 -0.499745747855491 0.0391069142672719
0.230925919039542 1 -0.0454898209964562 2.09915281865543
0.396661096184936 1 0.157637581466149 0.090886803503885
-1.02746745351337 1 -0.656792435776091 -0.911705095426887
0.0954756341981649 1 0.238199231128071 -0.684002995323244
1.59286289741689 1 -0.279815504353382 1.09434514457166
0.830787229579381 1 1.29043405971322 0.883743687098572
-1.13837378960842 1 -0.146242531645107 -0.244804911763875
0.23041733023722 1 0.589253763832002 -0.585510491341898
0.0405231598251139 1 0.528528774453839 -0.116902032419478
0.0952312316202865 1 0.50013601919961 0.771445752834888
0.309170063393837 1 -0.19623648480706 -0.883480243294464
2.0273986437149 1 0.221377100379782 0.547272780692169
0.3094755611929 1 0.69197620448276 0.149124051027865
1.83014205281197 1 0.549059924174237 0.654550571708732
-0.324332680825147 1 0.0053964509928744 -0.46513506821291
0.502228543384235 1 0.335185369008696 -1.50152285200526
-0.558633732309105 1 -0.681721225327323 -0.223418985885156
-0.398662964843739 1 2.27953455891569 0.460567219203431
0.236502488199665 1 -1.32207331358754 0.431627799320806
-0.971285335511686 1 1.07476771112902 0.648574901466501
0.0843905056967906 1 0.641641176453875 -0.15256185308134
0.702315677194891 1 0.0457432647724493 -1.36455605963058
0.424322431533292 1 0.0450724430753121 -0.312752576175146
-1.01479650429697 1 -0.586220342213358 -0.0779852504017576
0.249540548037462 1 -1.50534721899413 0.058022829131727
-0.61885211739708 1 -1.22402113670128 0.387555214504511
-0.131685042497539 1 -0.828371172933282 1.84374321725376
1.95134272153255 1 -0.0752861007455382 0.868124821356248
0.422822579168438 1 0.210388177086495 1.9371976550529
2.5331904563513 1 0.0787989292588797 1.30628900538071
-2.34522413296431 1 -2.60624207357076 -2.01279500768792
-0.442341029019659 1 -0.639728888089987 0.551361465759216
0.140750553913575 1 -0.765673494689979 0.233642547367422
-1.2987686310685 1 -1.62101549889554 0.148791016606929
-0.230682122094604 1 -0.625191596056597 -0.252107244659174
-1.12791867214258 1 0.532241563645184 -1.32591190695245
0.702731169107072 1 1.24481616542833 -0.288708083726221
-0.751498537294721 1 -1.11001879716133 1.06009351505589
-0.889045580025087 1 -0.713182263877498 0.633355172512622
-0.0547778132830504 1 -0.646123731117209 -0.658655751711811
-0.397321958519874 1 0.258724667718294 -0.516715828779676
-0.053732084634212 1 1.00423811623184 -1.50546969412542
-1.53387548606876 1 0.0147736087526088 -0.961995833825843
1.05488119814536 1 -0.0278387436519123 -1.17036139391793
-0.062531330951735 1 0.624607830473028 -1.1840920049432
0.855529362787134 1 1.06710959426994 1.87663989455014
-0.408883973255569 1 -0.341623603176929 -0.800840385560842
-0.468501263244122 1 -0.600195361764031 1.08221095543557
1.05408902719212 1 1.39295145383172 0.448611446948047
0.331909397327247 1 0.250168286237368 -1.20361578606042
-0.75730759076361 1 -0.432445134374674 1.13762230262595
-1.66522945954733 1 -1.42307648719868 0.397747299967073
-0.581270550699184 1 0.356298006956445 0.713124409529544
-1.73097745164983 1 0.0700363013695377 -1.60348660614251
0.80671533267614 1 0.591276353505653 0.196584063757847
-2.6416502751604 1 -1.42837806542735 -0.267816719021837
-1.02315556989219 1 -0.987351223196484 1.24913880388405
0.497998848259731 1 0.520663138216322 -1.45900111197974
1.51641366964865 1 1.57154759594496 0.154839064149065
0.334045164368632 1 0.173133374956312 -0.382842996175124
-0.113491449411163 1 -0.224134893224951 0.374309567182941
0.231052994440257 1 0.731697152001562 0.396546812976142
-2.47330384446476 1 -0.99197843321564 -0.46012753052634
0.53187252715317 1 -1.25179778121077 0.301952553794011
-0.956924262901238 1 1.01732493307629 2.1103595822145
0.386349727884955 1 0.646216835936622 0.424189670685413
-0.0181748789863817 1 0.00821389902884244 -0.139162148981562
-0.277288687195537 1 0.78309748502883 0.225668707188407
-0.59805404298358 1 -0.715161459253367 -0.590441837365413
1.89793519719564 1 1.41476401167513 0.763826620740722
1.36237252704801 1 1.10757132142224 0.86789549215479
0.268997199992587 1 -0.525573555801752 -0.0589077622758877
0.740677262791822 1 -0.32431460449128 0.676837404262695
0.721453782391021 1 1.07217888228985 -1.50836025054032
-0.630889664894 1 -0.875902687072632 1.00494065845669
-0.743537324090266 1 -2.27081443660062 0.522785809416987
0.628069013699812 1 -0.0716339396396526 1.16145930079038
0.0726411591292938 1 -0.193749127651841 1.20594713539068
1.05188482529349 1 0.744908331933477 2.71751426922338
-1.48024181652974 1 -0.601398382091695 -0.604748241384599
0.0853143082972622 1 -0.287970927726891 0.433879136564536
0.539972649372779 1 0.0781991652384468 -0.0230612499967248
-1.57530233506933 1 0.0440248745039601 -0.438882496733627
-0.208775250269489 1 -0.264897108689352 0.334827492572875
-0.576137177498044 1 -0.303367908082075 -0.361117523751695
-0.39463683156063 1 0.879591359555408 0.463304774803564
-1.34599926335842 1 -0.822266342356064 -0.46055316534753
0.868751583128217 1 -1.38289768053431 -0.178538354113119
-0.886568804701577 1 -0.465695172588293 1.36230831465009
-0.733735857253446 1 1.53576358073823 -1.60969361360207
0.709384137717131 1 0.935601533699631 0.616909522212804
0.301244268521083 1 0.0425340007341333 2.22555160981721
0.81278619961432 1 0.587252673107454 -0.995027121485835
0.617567230723321 1 -0.862167962237306 0.132924696549877
0.33337725137699 1 -1.11969727005568 0.410195015761325
0.473964520117062 1 1.79402386257671 -1.49746862788558
-0.170650951399642 1 0.229888731468232 -0.084594413480244
1.67484658072358 1 1.21491904310174 0.992919647369583
-0.284829764816748 1 -0.147974426596155 -0.601829211927675
-0.0851675892993576 1 -2.18263796262503 1.30792453312896
0.418538770080682 1 1.25885058428612 0.101828730454827
0.807228898816701 1 -0.646598329557612 -0.655884366721865
1.50815330496311 1 1.48944911128144 0.391286797374928
0.413946932127713 1 1.08797570318034 -1.42302121597367
-1.29143705310906 1 0.208769387269859 -0.00395117887733245
0.51694209180815 1 1.16927436271177 0.123157107199553
0.0261822169763711 1 0.461668930561171 -0.783550876978175
1.01552060961467 1 -0.418484167026972 2.14814208178498
-0.883320940043471 1 -1.5890580032124 -2.0024400959906
1.68795709531688 1 0.271076138813997 -0.674647639481778
1.30470417067089 1 -0.617269528162158 -1.99904615853164
0.487322086561852 1 -0.199368357385402 0.0722322545429265
-0.165788279634258 1 -0.127469068119624 -0.211795861981986
0.134572685629349 1 0.668084679748851 -0.312065518014113
-0.577641121499813 1 0.225121302073308 -1.82092065871844
0.64470223058564 1 0.716754181640336 2.39016907224103
-0.199121833665555 1 0.614933032442847 0.438175386788638
0.389164098853337 1 -0.0953100435586346 1.68175614687664
1.2004200365921 1 0.514842525907425 -0.968321087283357
-1.61811574907926 1 -2.75765018149412 0.84076872857825
-1.73805331252197 1 -0.0179693484519052 -1.79368352302452
0.639599678873888 1 0.851732552858163 1.31771872545959
1.30671531600404 1 0.474727994423079 0.978466780508857
0.975216464312076 1 0.219167888749718 -0.672095373047894
1.21079174957363 1 0.601863406397743 0.206444251506023
0.411083767344397 1 0.926125406347893 0.646543903056233
1.11212133066564 1 2.18554556631515 0.199799441547253
0.547189739835106 1 0.453623247861802 0.988534210275325
1.035477592393 1 0.539606404267797 1.03975240584348
-0.542205295467543 1 -0.027689900561494 -1.15250376909559
0.367821457606569 1 1.34356251428179 0.790419277938959
1.30004085301826 1 1.42538850382729 -0.152292652116568
-0.639085086033892 1 -0.965504476879363 1.18359001189513
-1.78302122379547 1 -1.8735381418878 0.221000370849677
-0.66313292334669 1 -0.620451890501614 0.295129593341878
1.50173618406657 1 -1.03822325311572 1.9265204141081
-0.265358033895516 1 -0.190171568105455 -2.34387214855199
1.01935548975946 1 0.876067633589289 -0.495656533216469
-0.73360714927322 1 0.281075095926129 -0.471389020093352
-1.13242964297861 1 -0.186180067602104 -0.143655633233233
1.19842641973264 1 -0.701840435075558 0.967259264755243
0.204076800216166 1 0.711703460072195 0.505560631954037
-0.418116906662142 1 -0.669769373398026 0.71720252941381
-1.4793367289592 1 -0.944460159792219 0.73275309868976
-0.865460292202597 1 -2.02186053848538 -0.946826356371336
-0.0518504812177955 1 -1.9427708759943 1.11727031259525
0.858179054884374 1 0.847362806040568 -0.485931706780501
0.736914295439435 1 -0.683365699373581 0.0833528343392213
-2.96447301352758 1 -0.872051102787906 0.132749028804505
1.77424786534143 1 1.06624975151026 -1.86361208266464
-0.551493139603546 1 -0.147744144160895 -0.939407833406844
-0.65200395510138 1 0.0511197868690079 -0.643838767335501
-0.389695665695659 1 -1.21945803691385 -0.599301899655083
0.043178090181593 1 2.0614948768531 -0.129516198963795
0.516307546008349 1 -0.168061421946998 -0.370162928399261
0.62335678446456 1 0.466443267236455 -0.212733856864843
-0.104399558517644 1 1.7674287576433 0.280999713895985
-0.388820212239106 1 0.896222517133129 -1.86610267915946
1.5220325699754 1 0.397401362797741 -0.526127569097803
-0.0458800217740765 1 0.341210859588365 1.51560281757288
1.00427991025089 1 -0.322656253562288 -1.75847201237107
0.50627594244779 1 0.120397808391289 -0.325924598400555
-0.925321451789225 1 -1.20272237075297 -0.921584739964949
1.22030910807048 1 0.691978065096103 0.974039195756107
0.583814878132876 1 -0.0975801221157859 0.81606980489549
-0.335940153660996 1 -0.406103390991232 -0.013251742877246
-0.116443324380567 1 0.663660827949864 -1.79038643795454
0.178341026029215 1 0.47962477209206 -2.72812617048195
1.51293951334437 1 1.11705777950774 -0.00129613825695555
0.182505801977482 1 0.5776362407121 0.368384379875017
-0.595207923754634 1 -1.38626778281205 -0.380801574162746
0.249475235807054 1 -0.238211097272551 -0.0278309995004342
0.288140235888544 1 0.490334282420033 -0.0948294444101762
2.07139985226497 1 1.63853623382804 0.0494740720314332
0.112533571817207 1 0.197589721512003 -0.0329594124864812
0.609311088532941 1 -0.432718714838254 -0.586954225377474
0.743404288041878 1 -0.872544304252406 1.83780748158284
-1.18403796002508 1 -0.779626545780011 -0.113995787891141
0.904888350374 1 -0.230674464899528 -1.75715256665658
0.880865468384928 1 0.163053295895915 1.44001143336402
0.877534634361635 1 0.464454773157684 -1.33833989729224
-0.723583900848701 1 -0.183005292283328 -0.23544904151804
-0.512477658679213 1 -1.19841894232402 -0.474254492237541
1.49289920362674 1 1.44109644995708 -0.948504570490098
2.02989274957534 1 -0.218572854311604 2.16402128717728
-0.183259935070384 1 0.417986931476975 -0.52668678093262
-0.144802208765528 1 -1.38101605478413 1.04851884852399
-1.45945392306116 1 -1.77169820708352 0.571069154533711
0.0651110109921827 1 1.46853883026698 -0.139547826362625
2.86604010005674 1 0.717424567850431 -0.00162657710503425
0.294301269846907 1 0.323448295767822 -0.602625018955494
2.45369291966186 1 1.72027372330086 -0.524807589474427
-0.213714884620578 1 0.262128561975641 -0.157890123462619
-0.359082708655139 1 -0.330000752383244 -1.14328700723716
2.9188506463895 1 1.63669412207353 1.16160558625451
0.374410014003332 1 -0.765052117046126 -0.857911186286624
0.101231833843479 1 -1.29138038357858 -0.66109333031925
0.543315269567498 1 -0.628541205277617 0.720336546796981
1.09954111823941 1 0.938659028343956 1.27852141464023
-0.0622717419968676 1 0.983785342576686 -0.00731535773563114
0.687815666857242 1 0.55204993972743 -0.4222366224781
0.783037244485502 1 1.00366040818644 0.298695320847057
-0.820116595875658 1 0.176883389598105 -1.02945905124923
0.307397370770732 1 0.273727919964084 0.0402564092569518
0.0351364900612197 1 0.0547544752988209 1.06781654091841
-1.31429422874403 1 -0.24734466157586 0.579704766949745
0.25581607980234 1 0.702801417340127 0.235033146034426
-0.760000115066989 1 -1.18167811058869 0.575561478186308
1.27937127295807 1 -0.428298886010806 0.86513249835725
-2.46759950866503 1 -0.0864511023343664 -0.539546994755309
-0.529908310807951 1 -1.39380152836099 1.19660503051774
0.936474275127948 1 0.804246271743569 0.875219345782476
0.637465867788171 1 1.11463265919914 -0.814351078038132
-0.688373190780458 1 -1.45461678739924 -1.31164926847365
-0.400206037637913 1 -0.458754683362884 -0.132370709238609
0.473290140591483 1 -0.513371080985023 -2.18649695970557
0.472797233951922 1 1.23359460765912 -0.240000815332752
1.02659674314639 1 -1.83232295255046 -0.399848342750395
1.31688612827273 1 -0.0300091884759676 0.0267319955942244
-1.06324400631821 1 -1.04486150107275 0.947743252278623
-0.750499599756599 1 0.510671321752782 1.49345772771521
1.65577808578403 1 0.184345007963347 -0.0552846779078117
1.72417395190053 1 1.1274083452882 0.0126922512437001
0.114144457143793 1 0.312884673505603 -1.24626318074194
-2.60722670680906 1 -1.17820912923148 -0.563263047914683
0.259342787296664 1 2.00089901343094 -2.83072309290463
0.115782406664024 1 0.866695109443034 -0.636413867837746
0.628559520859828 1 -0.437448554046035 -1.49849258932541
0.0923134904333445 1 -1.31369377109998 0.508964467682194
-0.675031971222305 1 -0.0276056460240091 0.771960273380343
-0.142554517427476 1 -1.91027560216398 -0.900911426544404
-0.296933647589184 1 0.922322180227278 -0.293789937838862
0.911709597980116 1 1.16120888997078 1.44396868956105
-2.5426648120377 1 -1.56698467270714 -0.698222102813632
1.11854477263961 1 0.344272166782179 1.83918491891891
-1.69747674463421 1 -1.15848147756515 -0.990797860044551
-0.287544509267469 1 0.154175644280828 -1.22477183922944
0.594355832977434 1 0.393058066006906 0.833285505473552
0.154432517636156 1 -2.27377018647289 1.32241461610564
-0.300122436382904 1 0.0838591808510078 -1.26580113096011
-0.441924689847492 1 -0.37386380253733 -1.93168065842418
-0.491304199788198 1 -0.658346702064434 -0.923456562831134
-0.869795650777763 1 0.159626207272175 1.30436007243835
0.0252716817227667 1 -0.431643206479027 0.409858797760091
-0.3698861756313 1 0.147149469145613 -0.868017662462556
1.98080859258742 1 0.619623735162486 1.74147902562698
-0.196914398615524 1 0.603386506890488 -0.788446854300553
0.492324375714688 1 2.50181364936214 0.349052349992329
-0.0682320644852716 1 1.33757979979846 1.05753316779405
0.858695187068103 1 0.97067834994419 0.866596981023195
-1.22348676590927 1 -0.843078401388919 -1.14430929555276
1.02967808523524 1 -0.244088374872135 2.29479552909335
2.99880471183403 1 1.73893823820084 -0.159804270713079
-0.26724551671495 1 0.715347307399641 0.074765928995505
-0.404216364079713 1 0.0683767479461699 -1.24759705235229
0.351790804791869 1 0.511414520776106 -0.465588167519464
0.689686857226429 1 -0.676280708115657 0.349198431252226
-1.41425198725971 1 -0.591177969853616 -0.303289779130594
0.115250976032733 1 -0.902941172389702 0.728239585980909
0.863421021337504 1 0.453586631397226 1.0018178802604
0.647172910653381 1 0.177622394547778 0.400622699967721
-2.23826968227208 1 -1.33309100793649 0.311448575580099
-0.720739761021565 1 0.136761143054508 -0.235281355504071
0.320491453484429 1 0.106689679932702 0.131042243559904
-1.29627970230224 1 0.00598362637763284 -1.17109669683076
-0.878138211296965 1 0.441887260616203 0.697289155918669
0.316370700130888 1 0.646795644230967 -0.781494298331521
-1.07873957926822 1 -1.20603495634715 0.440673793929197
-1.67177021456838 1 -2.56606982756782 0.405626172510389
1.38947759499066 1 2.49717274310632 1.30411875285531
0.599564587794428 1 0.462825751578433 -1.12866670764953
-1.91761505106163 1 -1.96405136112217 -0.261653285196134
-1.08873819987156 1 1.61207753506055 -0.700206406109243
2.29079641371403 1 2.73015424248179 0.574867363261379
0.227015285927429 1 1.83115483045068 1.41454969932992
-1.19219465835301 1 -1.17503984795841 -1.51052822265297
-0.793804735840298 1 0.644303691141866 0.658755101965446
-1.19238140332066 1 -0.883039060937425 -2.58085329551822
